student_id,age,gender,state,district,urban_rural,education_level,course_type,annual_family_income,family_members,earning_members,monthly_expenses,family_debt,medical_expenses,education_expenses,number_of_dependents,has_house,has_vehicle,land_area,previous_percentage,current_percentage,attendance_percentage,academic_consistency,subject_strength,internet_access,has_laptop,has_smartphone,school_quality_score,coaching_access,library_access,electricity_reliability,distance_to_school,single_parent,orphan,disability,serious_family_illness,first_generation_learner,natural_disaster_affected,emergency_expenses,recently_lost_income,other_special_circumstances,per_capita_income,dependency_ratio,expense_income_ratio,debt_burden_score,opportunity_gap_score,financial_need_score,academic_potential_score,vulnerability_score,special_circumstances_score,academic_improvement,final_score,scholarship_eligible
STU0068,23,Female,Rajasthan,District_RAJ_5,Rural,Undergraduate,STEM,102000.0,8,1,5100.0,27000.0,0,22500.0,7,1,0,0.68,83.54,82.21,60.37,0.95,Humanities,1,0,1,8,1,0,9.3,11.2,1,0,0,0,0,0,20000,0,0,12750.0,7.0,0.8205882352941176,0.2647058823529412,43.6,79.75,55.72,25.0,35.29,-1.3300000000000125,56.08,1
STU0069,22,Female,West Bengal,District_WES_3,Urban,Higher Secondary,Arts,41000.0,4,1,3600.0,26000.0,0,11700.0,3,1,0,0.05,93.71,81.52,83.97,0.51,Humanities,1,0,1,7,0,1,24.0,5.5,0,0,0,0,1,0,0,0,0,10250.0,3.0,1.3390243902439025,0.6341463414634146,36.7,91.48,49.06,15.0,0.0,-12.189999999999998,53.87,1
STU0070,24,Non-Binary/Other,Madhya Pradesh,District_MAD_1,Urban,Diploma,STEM,125000.0,6,1,9400.0,50000.0,15000,22800.0,5,1,0,0.16,89.52,95.92,78.05,0.74,Languages,1,0,1,6,0,1,19.6,0.5,0,0,0,0,1,0,0,0,0,20833.333333333332,5.0,1.2048,0.4,38.03,83.4,72.68,15.0,0.0,6.400000000000006,57.22,1
STU0071,23,Male,Bihar,District_BIH_1,Semi-Urban,Undergraduate,STEM,52000.0,7,2,3000.0,106000.0,40000,11600.0,5,1,0,0.47,55.33,56.85,73.19,0.94,Languages,1,0,1,5,1,1,21.7,3.2,0,0,0,0,0,0,0,0,0,7428.571428571428,2.5,1.6846153846153846,2.0384615384615383,29.74,92.43,49.0,0.0,0.0,1.5200000000000031,50.55,1
STU0072,20,Female,Bihar,District_BIH_4,Urban,Higher Secondary,STEM,481000.0,3,2,42500.0,0.0,15000,158300.0,1,0,1,0.49,65.23,67.55,83.85,0.91,Commerce,1,0,1,4,1,0,17.2,3.4,0,0,0,0,1,0,0,0,0,160333.33333333334,0.5,1.4205821205821205,0.0,43.19,34.01,57.41,15.0,0.0,2.319999999999993,37.14,0
STU0073,17,Male,Rajasthan,District_RAJ_4,Urban,Undergraduate,STEM,137000.0,6,3,12100.0,150000.0,0,46400.0,3,1,0,0.01,61.51,72.59,62.0,0.56,Science,1,0,1,4,1,1,21.0,2.8,0,0,0,1,1,0,0,0,0,22833.333333333332,1.0,1.3985401459854014,1.094890510948905,31.37,75.11,66.86,30.0,0.0,11.080000000000005,53.78,1
STU0074,20,Male,Maharashtra,District_MAH_1,Rural,Undergraduate,Arts,151000.0,4,1,13800.0,127000.0,0,50100.0,3,1,1,0.99,57.96,61.49,88.62,0.86,Humanities,1,1,1,5,0,0,14.7,5.8,0,0,0,0,0,0,0,1,0,37750.0,3.0,1.4284768211920529,0.8410596026490066,33.7,83.96,55.61,0.0,35.0,3.530000000000001,51.78,1
STU0075,23,Female,Odisha,District_ODI_5,Rural,Undergraduate,STEM,117000.0,5,1,10100.0,14000.0,0,19400.0,4,1,0,0.33,74.51,74.93,60.17,0.98,Science,0,0,1,7,0,0,8.1,3.6,0,0,0,0,1,0,20000,1,0,23400.0,4.0,1.2017094017094017,0.11965811965811966,67.56,79.58,59.15,15.0,65.77,0.4200000000000017,61.69,1
STU0076,25,Male,Madhya Pradesh,District_MAD_1,Rural,Undergraduate,STEM,218000.0,3,1,20000.0,5000.0,0,34500.0,2,0,0,0.23,74.9,81.33,71.66,0.74,Mathematics,0,1,1,8,0,0,16.0,8.5,0,0,1,0,0,0,20000,0,0,72666.66666666667,2.0,1.2591743119266054,0.022935779816513763,44.73,66.79,67.25,25.0,16.51,6.429999999999993,53.71,1
STU0077,24,Male,Madhya Pradesh,District_MAD_2,Rural,Higher Secondary,Medicine,316000.0,4,1,19000.0,210000.0,0,55100.0,3,1,1,0.2,60.23,69.58,79.15,0.63,Science,0,1,1,5,1,0,15.1,4.2,0,0,0,0,0,0,0,0,0,79000.0,3.0,0.8958860759493671,0.6645569620253164,37.89,70.33,66.11,0.0,0.0,9.350000000000001,48.72,1
STU0078,24,Female,Assam,District_ASS_3,Semi-Urban,Undergraduate,Arts,228000.0,8,1,19400.0,8000.0,15000,48000.0,7,0,0,0.1,82.04,86.81,74.33,0.81,Mathematics,0,1,1,9,0,1,22.6,2.3,0,0,0,1,0,1,0,0,0,28500.0,7.0,1.2973684210526315,0.03508771929824561,28.0,74.79,65.06,30.0,0.0,4.769999999999996,52.54,1
STU0079,16,Male,Tamil Nadu,District_TAM_5,Rural,Undergraduate,Arts,288000.0,3,1,24300.0,0.0,0,51400.0,2,1,0,0.05,82.98,90.12,71.68,0.71,Languages,1,1,1,6,0,0,19.5,19.1,0,0,0,0,0,0,0,1,0,96000.0,2.0,1.1909722222222223,0.0,35.52,59.36,70.3,0.0,35.0,7.140000000000001,47.2,0
STU0080,24,Female,Karnataka,District_KAR_2,Semi-Urban,Undergraduate,Arts,466000.0,4,1,27800.0,0.0,100000,90200.0,3,0,1,0.17,50.94,53.07,91.57,0.91,Languages,1,1,0,5,0,1,19.6,2.4,0,0,0,0,0,1,0,0,1,116500.0,3.0,1.1240343347639485,0.0,30.29,55.94,50.17,15.0,25.0,2.1300000000000026,41.68,0
STU0081,22,Male,Tamil Nadu,District_TAM_5,Rural,Undergraduate,Commerce,399000.0,8,1,21600.0,0.0,0,101800.0,7,1,0,0.33,67.81,70.32,95.52,0.9,Commerce,1,1,1,3,1,1,8.5,3.4,0,0,0,0,0,1,20000,0,0,49875.0,7.0,0.9047619047619048,0.0,18.32,59.43,56.19,15.0,9.02,2.509999999999991,41.21,0
STU0082,24,Non-Binary/Other,Odisha,District_ODI_2,Rural,Undergraduate,STEM,242000.0,8,2,22000.0,87000.0,15000,70300.0,6,1,0,0.18,90.06,93.73,93.2,0.85,Science,0,1,1,7,1,1,10.7,18.7,0,0,0,0,0,0,0,0,0,30250.0,3.0,1.443388429752066,0.359504132231405,32.52,75.76,68.95,0.0,0.0,3.6700000000000017,50.26,1
STU0083,23,Male,Bihar,District_BIH_3,Urban,Postgraduate,Commerce,83000.0,7,1,5200.0,434000.0,0,23600.0,6,1,0,0.25,73.41,71.9,79.85,0.94,Science,1,0,1,3,0,1,22.8,2.5,0,0,0,1,0,0,20000,1,0,11857.142857142857,6.0,1.036144578313253,5.228915662650603,42.0,94.87,52.98,15.0,78.37,-1.509999999999991,61.02,1
STU0084,16,Female,Bihar,District_BIH_3,Semi-Urban,Undergraduate,STEM,223000.0,5,1,19200.0,218000.0,0,67700.0,4,0,0,0.35,65.64,65.23,93.6,0.98,Mathematics,1,0,1,3,0,1,24.0,1.7,1,0,0,0,0,0,0,0,0,44600.0,4.0,1.3367713004484305,0.9775784753363229,41.18,89.07,53.41,25.0,0.0,-0.4099999999999966,56.51,1
STU0085,23,Male,Bihar,District_BIH_4,Semi-Urban,Higher Secondary,Commerce,167000.0,7,1,8400.0,53000.0,15000,18000.0,6,1,1,0.09,61.42,72.68,94.99,0.55,Languages,1,0,1,5,0,1,21.3,2.5,0,0,0,0,0,0,0,0,0,23857.14285714286,6.0,0.8011976047904191,0.31736526946107785,39.62,72.7,71.65,0.0,0.0,11.260000000000005,51.28,1
STU0086,23,Male,Assam,District_ASS_2,Urban,Higher Secondary,STEM,267000.0,4,1,13600.0,46000.0,15000,29900.0,3,1,0,0.02,60.95,76.0,75.55,0.4,Mathematics,1,1,1,8,1,1,20.4,4.0,0,0,0,0,1,0,50000,0,0,66750.0,3.0,0.7794007490636704,0.17228464419475656,6.1,68.24,70.87,15.0,33.71,15.049999999999997,46.76,0
STU0087,18,Female,Bihar,District_BIH_4,Urban,Undergraduate,Commerce,362000.0,6,1,25100.0,0.0,0,107600.0,5,1,0,0.07,54.49,67.04,70.77,0.5,Languages,0,0,1,5,1,1,23.1,1.8,0,0,0,0,1,0,0,0,0,60333.333333333336,5.0,1.1292817679558012,0.0,43.6,63.24,69.26,15.0,0.0,12.550000000000004,50.42,1
STU0088,16,Male,Odisha,District_ODI_2,Rural,Higher Secondary,Arts,284000.0,7,1,17000.0,17000.0,0,66200.0,6,0,0,2.41,86.78,81.84,63.73,0.8,Mathematics,1,1,1,8,1,1,18.2,10.8,0,0,0,0,0,0,0,0,0,40571.42857142857,6.0,0.9514084507042253,0.05985915492957746,9.74,69.68,44.66,0.0,0.0,-4.939999999999998,37.5,0
STU0089,23,Female,Rajasthan,District_RAJ_4,Rural,Undergraduate,Arts,377000.0,6,1,29700.0,0.0,0,92200.0,5,0,0,0.75,53.9,48.38,78.21,0.78,Languages,0,1,1,4,1,0,16.5,7.5,0,0,0,0,0,0,0,1,0,62833.333333333336,5.0,1.1899204244031831,0.0,40.12,64.93,37.09,0.0,35.0,-5.519999999999996,41.77,0
STU0090,18,Male,Karnataka,District_KAR_3,Semi-Urban,Undergraduate,STEM,52000.0,8,2,3800.0,14000.0,15000,5900.0,6,1,0,0.03,63.15,59.01,95.96,0.83,Mathematics,1,0,1,8,0,0,20.1,1.5,0,1,0,0,0,0,0,0,0,6500.0,3.0,1.2788461538461537,0.2692307692307692,45.22,85.9,45.42,35.0,0.0,-4.140000000000001,55.71,1
STU0091,18,Female,Odisha,District_ODI_5,Urban,Undergraduate,Arts,46000.0,4,2,2400.0,0.0,40000,7500.0,2,1,0,0.12,52.06,55.86,81.31,0.85,Languages,1,1,1,3,1,1,22.4,1.2,0,0,0,0,1,1,0,0,0,11500.0,1.0,1.6586956521739131,0.0,11.65,65.26,49.67,30.0,0.0,3.799999999999997,42.09,0
STU0092,16,Female,Karnataka,District_KAR_4,Urban,Undergraduate,Vocational,94000.0,5,1,5300.0,28000.0,0,24400.0,4,1,0,0.05,85.16,71.31,85.37,0.45,Mathematics,1,0,0,5,0,1,20.7,1.0,1,0,0,0,1,0,20000,0,0,18800.0,4.0,0.9361702127659575,0.2978723404255319,49.28,82.84,46.7,40.0,38.3,-13.849999999999994,58.44,1
STU0093,20,Female,Odisha,District_ODI_2,Rural,Postgraduate,Commerce,456000.0,6,1,30200.0,0.0,0,143500.0,5,0,1,0.18,51.77,51.23,64.29,0.98,Science,0,1,1,4,1,0,11.1,4.4,0,0,0,0,0,0,50000,0,0,76000.0,5.0,1.1094298245614036,0.0,41.14,56.53,44.68,0.0,19.74,-0.5400000000000063,40.17,0
STU0094,25,Male,Bihar,District_BIH_2,Semi-Urban,Higher Secondary,STEM,352000.0,4,1,20300.0,326000.0,40000,115900.0,3,0,0,0.01,63.87,75.32,65.45,0.54,Commerce,1,1,1,9,0,1,22.1,0.6,0,0,0,0,1,0,20000,0,1,88000.0,3.0,1.1349431818181819,0.9261363636363636,12.53,80.77,65.93,15.0,35.23,11.449999999999996,51.27,1
STU0095,22,Female,Rajasthan,District_RAJ_3,Urban,Undergraduate,STEM,247000.0,6,2,20500.0,0.0,0,55600.0,4,1,0,0.16,75.8,84.69,77.65,0.64,Mathematics,1,0,1,3,0,1,22.3,3.1,0,1,0,0,1,0,0,0,0,41166.666666666664,2.0,1.2210526315789474,0.0,42.45,61.75,72.04,50.0,0.0,8.89,55.61,1
STU0096,25,Male,Madhya Pradesh,District_MAD_2,Semi-Urban,Higher Secondary,Medicine,257000.0,7,1,17300.0,439000.0,15000,60700.0,6,1,1,0.04,68.43,68.38,96.15,0.98,Commerce,1,0,1,4,0,1,20.3,1.1,0,0,0,0,0,0,120000,0,0,36714.28571428572,6.0,1.1023346303501946,1.7081712062256809,40.98,80.56,55.44,0.0,45.0,-0.05000000000001137,52.5,1
STU0097,24,Female,Tamil Nadu,District_TAM_1,Urban,Undergraduate,Arts,273000.0,4,1,14700.0,0.0,0,84200.0,3,0,0,0.0,62.7,63.1,73.71,0.98,Science,1,1,1,7,1,1,21.1,1.9,0,0,0,0,1,0,0,1,0,68250.0,3.0,0.9545787545787546,0.0,6.47,70.94,46.58,15.0,35.0,0.3999999999999986,41.77,0
STU0098,22,Female,West Bengal,District_WES_5,Semi-Urban,Higher Secondary,Commerce,554000.0,7,1,38900.0,0.0,0,129900.0,6,0,0,0.41,62.38,68.79,93.34,0.74,Science,1,0,1,6,1,0,19.8,1.4,0,0,1,1,0,1,0,0,0,79142.85714285714,6.0,1.0770758122743682,0.0,38.31,54.51,63.41,55.0,0.0,6.410000000000004,50.84,0
STU0099,24,Male,Rajasthan,District_RAJ_4,Rural,Undergraduate,Medicine,361000.0,3,1,19400.0,39000.0,0,82700.0,2,1,0,1.94,85.9,94.51,64.57,0.66,Languages,0,1,1,3,1,1,22.1,2.2,1,0,0,0,1,0,0,0,0,120333.33333333333,2.0,0.8739612188365651,0.10803324099722991,27.17,53.57,72.05,40.0,0.0,8.61,48.2,0
STU0100,23,Male,Madhya Pradesh,District_MAD_5,Semi-Urban,Undergraduate,Medicine,216000.0,4,2,12000.0,20000.0,0,70500.0,2,1,0,0.02,93.83,93.63,83.45,0.98,Commerce,1,1,0,5,0,1,20.0,6.2,0,0,0,1,0,0,0,0,0,54000.0,1.0,0.9930555555555556,0.09259259259259259,31.65,56.65,62.64,15.0,0.0,-0.20000000000000284,44.07,0
STU0101,17,Female,Maharashtra,District_MAH_3,Rural,Undergraduate,Arts,237000.0,6,1,14200.0,15000.0,0,70500.0,5,1,0,2.95,65.66,67.26,82.82,0.94,Humanities,0,0,1,8,0,0,14.6,5.3,0,0,0,0,0,0,0,0,0,39500.0,5.0,1.0164556962025317,0.06329113924050633,64.04,69.96,59.39,0.0,0.0,1.6000000000000085,52.14,1
STU0102,16,Male,Odisha,District_ODI_4,Semi-Urban,Undergraduate,Arts,83000.0,3,1,7100.0,290000.0,15000,27200.0,2,1,1,0.19,51.76,51.37,92.68,0.98,Languages,1,0,0,7,0,0,18.0,2.8,0,0,0,0,1,0,0,0,0,27666.666666666668,2.0,1.5349397590361447,3.4939759036144578,58.12,82.57,50.35,15.0,0.0,-0.39000000000000057,55.36,1
STU0103,22,Male,Maharashtra,District_MAH_4,Rural,Postgraduate,STEM,233000.0,7,1,20600.0,433000.0,15000,36000.0,6,1,0,3.61,51.65,46.66,60.13,0.8,Commerce,1,1,1,9,1,1,9.1,3.5,0,0,1,0,0,1,0,0,0,33285.71428571428,6.0,1.2798283261802574,1.8583690987124464,9.11,83.85,30.06,40.0,0.0,-4.990000000000002,44.68,0
STU0104,22,Male,Madhya Pradesh,District_MAD_1,Rural,Higher Secondary,Commerce,140000.0,7,1,11800.0,0.0,15000,32400.0,6,1,0,2.81,84.16,85.85,67.22,0.93,Mathematics,1,0,1,4,0,0,18.4,14.6,0,0,0,0,1,0,120000,1,0,20000.0,6.0,1.35,0.0,57.17,74.91,64.32,15.0,80.0,1.6899999999999977,59.98,1
STU0105,23,Female,Rajasthan,District_RAJ_3,Urban,Undergraduate,STEM,70000.0,6,2,4500.0,0.0,15000,21700.0,4,1,0,0.44,74.86,76.08,68.35,0.95,Mathematics,1,0,0,6,0,0,23.4,0.9,0,0,0,0,0,0,0,0,0,11666.666666666666,2.0,1.2957142857142858,0.0,56.61,72.2,59.84,0.0,0.0,1.2199999999999989,51.55,1
STU0106,20,Female,Odisha,District_ODI_2,Semi-Urban,Higher Secondary,STEM,336000.0,3,2,20600.0,0.0,0,42900.0,1,1,1,0.06,85.26,80.7,96.1,0.82,Science,1,0,1,8,0,1,20.4,0.8,0,0,0,0,1,0,0,0,0,112000.0,0.5,0.8633928571428572,0.0,34.82,37.92,51.87,15.0,0.0,-4.560000000000002,35.45,0
STU0107,18,Male,West Bengal,District_WES_1,Urban,Postgraduate,STEM,168000.0,8,1,12200.0,0.0,0,50200.0,7,1,0,0.1,81.39,88.26,65.84,0.72,Humanities,1,1,1,3,0,1,18.5,0.8,0,0,0,0,0,0,50000,1,0,21000.0,7.0,1.1702380952380953,0.0,23.11,74.86,66.76,0.0,80.0,6.8700000000000045,51.51,1
STU0108,23,Female,Bihar,District_BIH_1,Rural,Higher Secondary,STEM,722000.0,5,1,57800.0,0.0,15000,105200.0,4,1,0,1.69,90.84,96.74,61.4,0.76,Mathematics,1,1,1,6,0,0,18.2,15.0,0,0,0,0,1,0,0,0,0,144400.0,4.0,1.127146814404432,0.0,34.42,40.67,70.15,15.0,0.0,5.8999999999999915,40.91,0
STU0109,21,Male,Odisha,District_ODI_5,Semi-Urban,Undergraduate,Commerce,100000.0,6,1,9100.0,14000.0,0,30200.0,5,0,0,0.29,89.86,97.04,80.31,0.71,Commerce,1,1,1,7,0,1,19.9,2.8,0,0,0,0,0,0,50000,1,0,16666.666666666668,5.0,1.394,0.14,17.33,83.93,71.27,0.0,80.0,7.180000000000007,54.66,1
STU0110,18,Male,Odisha,District_ODI_5,Rural,Undergraduate,Arts,158000.0,7,1,8800.0,61000.0,0,40000.0,6,1,0,0.66,85.47,83.87,80.09,0.94,Commerce,0,0,1,6,0,1,9.3,11.6,0,0,0,0,0,0,20000,0,0,22571.428571428572,6.0,0.9215189873417722,0.3860759493670886,61.76,79.74,60.62,0.0,22.78,-1.5999999999999943,56.56,1
STU0111,16,Male,Rajasthan,District_RAJ_5,Urban,Diploma,Arts,147000.0,4,1,7700.0,32000.0,0,21800.0,3,1,0,0.38,71.38,62.48,92.07,0.64,Mathematics,1,0,1,3,0,1,20.3,8.7,0,0,0,0,0,0,0,0,0,36750.0,3.0,0.7768707482993197,0.21768707482993196,45.52,75.87,44.23,0.0,0.0,-8.899999999999999,46.72,0
STU0112,18,Male,Rajasthan,District_RAJ_1,Rural,Postgraduate,STEM,63000.0,3,1,5000.0,43000.0,0,13800.0,2,1,0,0.45,63.87,69.67,96.06,0.77,Commerce,0,0,0,7,0,0,5.9,9.2,1,0,0,0,1,0,0,0,0,21000.0,2.0,1.1714285714285715,0.6825396825396826,80.72,82.85,69.63,40.0,0.0,5.800000000000004,68.55,1
STU0113,20,Non-Binary/Other,Madhya Pradesh,District_MAD_2,Rural,Undergraduate,Medicine,140000.0,8,1,11900.0,10000.0,0,37900.0,7,0,0,0.87,72.82,71.83,80.46,0.96,Commerce,1,0,1,4,0,1,16.4,2.9,0,0,0,0,0,0,0,0,0,17500.0,7.0,1.2907142857142857,0.07142857142857142,43.33,80.15,54.09,0.0,0.0,-0.9899999999999949,50.24,0
STU0114,18,Female,Uttar Pradesh,District_UTT_4,Rural,Undergraduate,STEM,101000.0,5,1,8600.0,56000.0,15000,26100.0,4,0,0,0.49,72.59,70.25,95.34,0.91,Science,1,0,1,3,1,1,15.3,2.5,0,0,0,0,0,0,0,0,1,20200.0,4.0,1.4287128712871286,0.5544554455445545,35.12,89.96,51.44,0.0,25.0,-2.3400000000000034,52.62,1
STU0115,16,Male,Odisha,District_ODI_5,Urban,Undergraduate,Commerce,71000.0,4,1,5600.0,409000.0,40000,14700.0,3,1,0,0.28,77.46,72.92,87.56,0.82,Humanities,1,0,0,6,0,1,21.2,6.2,0,0,0,0,0,0,0,0,0,17750.0,3.0,1.7169014084507042,5.76056338028169,49.65,95.57,50.16,0.0,0.0,-4.539999999999992,55.92,1
STU0116,20,Female,Tamil Nadu,District_TAM_2,Semi-Urban,Postgraduate,Medicine,100000.0,3,2,9000.0,40000.0,40000,32500.0,1,0,0,0.81,58.37,59.72,70.05,0.95,Science,1,0,1,3,0,1,17.9,5.4,1,0,0,0,0,0,0,0,0,33333.333333333336,0.5,1.805,0.4,45.2,66.68,51.95,25.0,0.0,1.3500000000000014,49.12,1
STU0117,25,Female,Odisha,District_ODI_3,Rural,Higher Secondary,Arts,88000.0,8,1,6300.0,0.0,40000,20200.0,7,1,0,2.87,79.5,91.97,95.28,0.5,Humanities,1,0,1,7,0,1,17.2,13.0,1,0,0,0,1,0,0,1,0,11000.0,7.0,1.5431818181818182,0.0,42.53,78.0,81.4,40.0,35.0,12.469999999999999,63.91,1
STU0118,22,Male,Madhya Pradesh,District_MAD_5,Urban,Undergraduate,Arts,278000.0,6,2,24500.0,185000.0,40000,63000.0,4,0,0,0.2,70.55,70.51,85.36,0.98,Commerce,1,1,1,6,1,1,20.8,2.8,0,0,0,0,0,0,0,0,0,46333.333333333336,2.0,1.4280575539568345,0.6654676258992805,8.45,72.85,50.35,0.0,0.0,-0.03999999999999204,39.77,0
STU0119,22,Male,Karnataka,District_KAR_4,Urban,Postgraduate,Medicine,46000.0,8,1,4200.0,304000.0,0,5300.0,7,1,0,0.27,77.91,74.37,75.74,0.86,Humanities,1,0,1,4,0,1,21.7,5.2,1,0,1,0,1,0,0,0,0,5750.0,7.0,1.2108695652173913,6.608695652173913,42.04,96.84,50.12,65.0,0.0,-3.539999999999992,64.58,1
STU0120,24,Non-Binary/Other,Maharashtra,District_MAH_3,Semi-Urban,Postgraduate,STEM,213000.0,6,1,18200.0,156000.0,0,70400.0,5,1,0,0.5,60.78,67.69,85.85,0.72,Commerce,1,1,1,9,0,1,22.4,0.7,0,0,0,0,0,0,50000,0,0,35500.0,5.0,1.3558685446009389,0.7323943661971831,12.45,82.91,58.99,0.0,42.25,6.909999999999997,48.37,0
STU0121,25,Male,Bihar,District_BIH_3,Semi-Urban,Postgraduate,Arts,297000.0,3,2,18700.0,108000.0,15000,42900.0,1,1,0,0.43,69.55,73.58,75.25,0.84,Commerce,1,0,1,9,1,1,21.5,0.7,1,0,0,0,0,0,0,0,0,99000.0,0.5,0.9505050505050505,0.36363636363636365,22.82,50.8,58.13,25.0,0.0,4.030000000000001,40.63,0
STU0122,25,Female,Uttar Pradesh,District_UTT_4,Urban,Postgraduate,Arts,158000.0,8,1,9200.0,194000.0,0,36700.0,7,1,0,0.37,59.46,49.74,64.34,0.61,Science,1,0,1,8,0,0,18.6,0.9,0,0,0,1,0,0,50000,0,0,19750.0,7.0,0.9310126582278481,1.2278481012658229,45.61,89.26,36.22,15.0,45.0,-9.719999999999999,53.92,1
STU0123,18,Female,West Bengal,District_WES_5,Urban,Higher Secondary,STEM,523000.0,5,2,38100.0,0.0,0,157400.0,3,1,0,0.58,89.39,96.36,87.32,0.72,Science,1,1,1,5,0,0,16.0,7.9,0,0,0,1,1,0,0,0,0,104600.0,1.5,1.1751434034416826,0.0,33.99,40.77,73.93,30.0,0.0,6.969999999999999,44.05,0
STU0124,22,Male,West Bengal,District_WES_1,Urban,Undergraduate,Commerce,262000.0,8,1,18000.0,62000.0,0,40300.0,7,0,0,0.15,71.96,87.73,91.32,0.37,Languages,1,1,1,4,1,1,20.8,0.7,1,0,0,0,0,0,0,1,0,32750.0,7.0,0.9782442748091603,0.2366412213740458,10.61,75.41,77.67,25.0,35.0,15.77000000000001,53.43,1
STU0125,16,Female,West Bengal,District_WES_4,Rural,Higher Secondary,Medicine,288000.0,3,1,24900.0,453000.0,0,66800.0,2,0,0,1.4,60.12,47.52,87.69,0.5,Mathematics,0,0,1,3,1,0,16.8,8.6,0,0,0,0,0,0,0,0,0,96000.0,2.0,1.2694444444444444,1.5729166666666667,61.94,76.55,39.57,0.0,0.0,-12.599999999999994,49.07,0
STU0126,19,Female,Rajasthan,District_RAJ_4,Rural,Undergraduate,Commerce,79000.0,4,1,4300.0,147000.0,0,12700.0,3,1,0,0.36,51.85,47.44,68.71,0.82,Languages,1,0,0,5,1,1,8.4,25.0,1,0,0,0,0,0,50000,0,0,19750.0,3.0,0.8139240506329114,1.860759493670886,54.0,92.25,38.93,25.0,45.0,-4.410000000000004,58.82,1
STU0127,19,Female,West Bengal,District_WES_4,Rural,Undergraduate,STEM,310000.0,4,1,18800.0,0.0,0,89900.0,3,1,1,0.96,80.41,66.32,96.35,0.44,Languages,1,1,1,8,0,0,14.6,23.2,0,0,1,0,1,0,0,0,0,77500.0,3.0,1.017741935483871,0.0,36.2,61.82,43.79,40.0,0.0,-14.090000000000003,45.82,0
STU0128,20,Female,Bihar,District_BIH_3,Rural,Undergraduate,STEM,361000.0,8,1,29400.0,0.0,0,87000.0,7,1,0,2.99,59.66,62.21,60.96,0.9,Humanities,0,0,1,8,1,0,12.8,4.0,0,0,0,1,0,1,0,0,0,45125.0,7.0,1.2182825484764543,0.0,54.27,61.55,54.95,30.0,0.0,2.5500000000000043,50.63,0
STU0129,22,Female,Maharashtra,District_MAH_2,Semi-Urban,Undergraduate,Arts,121000.0,8,1,6500.0,208000.0,40000,38000.0,7,1,1,0.12,94.53,99.0,72.64,0.64,Commerce,0,0,1,7,1,1,22.2,5.2,0,0,0,0,1,0,0,0,0,15125.0,7.0,1.2892561983471074,1.71900826446281,42.33,88.67,70.62,15.0,0.0,4.469999999999999,59.41,1
STU0130,22,Female,West Bengal,District_WES_1,Urban,Undergraduate,STEM,83000.0,6,1,5300.0,123000.0,0,26900.0,5,1,0,0.1,74.02,77.65,69.88,0.85,Commerce,1,1,0,8,0,1,18.2,0.6,0,0,0,0,0,0,0,0,0,13833.333333333334,5.0,1.0903614457831325,1.4819277108433735,25.66,94.96,59.09,0.0,0.0,3.6300000000000097,53.14,1
STU0131,19,Female,Odisha,District_ODI_5,Urban,Undergraduate,Commerce,128000.0,3,1,8500.0,143000.0,40000,33600.0,2,1,0,0.5,63.0,74.36,61.83,0.55,Commerce,1,0,1,9,0,1,21.3,0.6,1,0,0,1,0,0,0,0,0,42666.666666666664,2.0,1.371875,1.1171875,32.86,83.69,68.15,40.0,0.0,11.36,58.9,1
STU0132,22,Female,Odisha,District_ODI_5,Urban,Higher Secondary,Arts,282000.0,6,1,21400.0,0.0,0,79300.0,5,1,0,0.09,79.6,87.58,75.42,0.68,Mathematics,1,1,0,6,0,1,22.9,2.8,0,0,0,0,0,0,0,0,0,47000.0,5.0,1.1918439716312057,0.0,27.58,68.03,69.58,0.0,0.0,7.980000000000004,46.72,0
STU0133,18,Non-Binary/Other,Rajasthan,District_RAJ_2,Rural,Undergraduate,Commerce,137000.0,5,1,7800.0,258000.0,0,32500.0,4,1,0,5.86,62.38,75.6,83.68,0.47,Humanities,1,0,1,6,1,0,16.3,6.3,0,0,1,0,0,0,20000,0,0,27400.0,4.0,0.9204379562043795,1.8832116788321167,41.73,87.59,74.55,25.0,26.28,13.219999999999992,62.7,1
STU0134,21,Female,Bihar,District_BIH_4,Semi-Urban,Higher Secondary,Arts,280000.0,4,1,24000.0,0.0,0,54900.0,3,1,0,0.47,86.91,96.87,93.54,0.6,Humanities,1,1,1,7,1,0,24.0,6.8,0,0,0,0,1,0,0,0,0,70000.0,3.0,1.2246428571428571,0.0,17.22,67.92,76.12,15.0,0.0,9.960000000000008,48.5,0
STU0135,17,Female,Maharashtra,District_MAH_1,Urban,Undergraduate,Arts,62000.0,7,1,4300.0,0.0,0,16200.0,6,1,0,0.14,63.87,64.45,97.61,0.98,Commerce,1,1,1,8,0,0,24.0,1.6,0,0,0,0,0,0,0,0,0,8857.142857142857,6.0,1.0935483870967742,0.0,23.64,81.2,52.36,0.0,0.0,0.5800000000000054,46.24,0
STU0136,25,Male,Uttar Pradesh,District_UTT_5,Semi-Urban,Diploma,STEM,335000.0,7,2,29600.0,0.0,15000,109600.0,5,1,0,0.12,94.47,97.87,90.71,0.86,Languages,1,0,1,3,1,0,21.5,2.0,0,0,0,0,0,0,20000,0,0,47857.142857142855,2.5,1.4322388059701492,0.0,42.34,60.66,71.47,0.0,10.75,3.4000000000000057,48.1,0
